name,homepage,category,factual
https://www.mackinac.org/,Mackinac Center for Public Policy,right-center,MOSTLY FACTUAL
https://www.macleans.ca,Maclean’s Magazine,right-center,HIGH
https://www.manilatimes.net,The Manila Times,right-center,MIXED
https://marginalrevolution.com/,Marginal Revolution,right-center,HIGH
https://www.marketwatch.com/,MarketWatch,right-center,HIGH
https://www.mercatus.org,Mercatus Center,right-center,HIGH
https://montrealgazette.com/,Montreal Gazette,right-center,HIGH
http://mynorthwest.com,MyNorthwest,right-center,HIGH
https://www.nationalaffairs.com,National Affairs Magazine,right-center,HIGH
https://nationalinterest.org/,National Interest,right-center,HIGH
https://nationalpost.com,National Post,right-center,HIGH
https://nos.nl,Netherlands Radio and Television Association (NOS),right-center,HIGH
https://observer.com,(New York) Observer,right-center,HIGH
https://nypost.com/,New York Post,right-center,MIXED
https://www.news.com.au/,News.com.au,right-center,MOSTLY FACTUAL
http://newsheist.com/,News Heist,right-center,MIXED
http://newsrescue.com/,News Rescue,right-center,HIGH
http://www.news-gazette.com/,News-Gazette,right-center,HIGH
https://asia.nikkei.com,Nikkei Asian Review,right-center,HIGH
https://www.ntd.com,NTD TV (New Tang Dynasty),right-center,MIXED
http://www.oaoa.com,Odessa American,right-center,HIGH
https://www.omaha.com/,Omaha World-Herald,right-center,HIGH
https://www.opendoorsusa.org,Open Doors,right-center,MIXED
http://www.ocregister.com/,Orange County Register,right-center,HIGH
https://www.oregonlive.com,Oregonian,right-center,HIGH
https://ottawacitizen.com,Ottawa Citizen,right-center,HIGH
https://ottawasun.com/,Ottawa Sun,right-center,HIGH
http://www.pacificresearch.org/home/,Pacific Research Institute,right-center,HIGH
http://www.peninsuladailynews.com/,Peninsula Daily News,right-center,HIGH
http://www.post-gazette.com/,Pittsburgh Post-Gazette,right-center,HIGH
http://triblive.com/,Pittsburgh Tribune Review,right-center,HIGH
https://www.policyed.org/,PolicyEd,right-center,HIGH
http://www.postbulletin.com/,Post-Bulletin,right-center,HIGH
http://punchingbagpost.com/,PunchingBag Post,right-center,HIGH
http://www.rstreet.org/,R Street Institute,right-center,HIGH
http://www.rasmussenreports.com/,Rasmussen Reports,right-center,HIGH
http://www.realcleardefense.com/,Real Clear Defense,right-center,HIGH
https://www.realclearinvestigations.com/,Real Clear Investigations,right-center,MOSTLY FACTUAL
http://www.realclearpolicy.com/,Real Clear Policy,right-center,HIGH
https://www.realclearpolitics.com,Real Clear Politics,right-center,MOSTLY FACTUAL
https://www.realclearreligion.org,RealClearReligion,right-center,HIGH
https://reason.com/,Reason,right-center,HIGH
http://www.valleynewslive.com/,Red River Valley News,right-center,HIGH
https://leaderpost.com,Regina Leader-Post,right-center,HIGH
http://www.cato.org/regulation/,Regulation Magazine,right-center,MIXED
https://remingtonresearchgroup.com,Remington Research Group,right-center,HIGH
http://www.republicworld.com/,Republic World,right-center,MIXED
http://www.richmond.com/,Richmond Times-Dispatch,right-center,HIGH
http://www.srnnews.com/,Salem Radio Network News (SRN News),right-center,HIGH
https://www.sbsun.com,San Bernardino Sun,right-center,HIGH
https://thestarphoenix.com,Saskatoon StarPhoenix,right-center,HIGH
https://www.savannahnow.com/,Savannah Morning News,right-center,HIGH
https://sofrep.com/,SOFREP,right-center,HIGH
http://www.sun-sentinel.com/,South Florida Sun-Sentinel,right-center,HIGH
http://www.statesmanjournal.com/,Statesman Journal,right-center,HIGH
https://www.studentnewsdaily.com/,Student Daily News,right-center,HIGH
http://www.tallahassee.com/,Tallahassee Democrat,right-center,HIGH
http://www.tbo.com/,Tampa Tribune,right-center,HIGH
http://taxfoundation.org/,Tax Foundation,right-center,HIGH
http://www.tharawat-magazine.com/#gs.a9CcWpc,Tharawat Magazine,right-center,HIGH
https://www.algemeiner.com/,The Algemeiner Journal,right-center,HIGH
https://www.theamericanconservative.com,The American Conservative,right-center,HIGH
http://www.the-american-interest.com/,The American Interest,right-center,HIGH
http://chronicle.augusta.com/,The Augusta Chronicle,right-center,HIGH
https://www.theaustralian.com.au/,The Australian,right-center,HIGH
https://thebrunswicknews.com/,The Brunswick News,right-center,HIGH
https://thebulwark.com/,The Bulwark,right-center,HIGH
http://thechronicleherald.ca/,The Chronicle Herald,right-center,MIXED
https://citizen.co.za,The Citizen (South Africa),right-center,HIGH
http://www.couriermail.com.au/,The Courier-Mail (Australia),right-center,HIGH
http://www.daltondailycitizen.com/,The Daily Citizen (Dalton),right-center,HIGH
https://thedispatch.com/,The Dispatch,right-center,HIGH
https://durangoherald.com,The Durango Herald,right-center,HIGH
https://www.theecjournal.com/,The EC Journal,right-center,MIXED
https://www.elkharttruth.com,The Elkhart Truth,right-center,HIGH
http://www.thefiscaltimes.com/,The Fiscal Times,right-center,HIGH
http://www.thegazette.com/,The Gazette (Cedar Rapids),right-center,HIGH
http://www.theglobeandmail.com/,The Globe and Mail,right-center,HIGH
https://thehill.com/,The Hill,right-center,MOSTLY FACTUAL
http://www.independent.org/,The Independent Review,right-center,HIGH
https://www.thejacknews.com,The Jack News,right-center,HIGH
http://www.jamestown.org/,The Jamestown Foundation,right-center,HIGH
http://the-japan-news.com/,The Japan News,right-center,HIGH
http://www.jewishpress.com/,The Jewish Press,right-center,HIGH
https://www.theledger.com,The Ledger,right-center,HIGH
http://thelibertarianrepublic.com/,The Libertarian Republic,right-center,HIGH
http://nation.com.pk/,The Nation Pakistan,right-center,HIGH
http://www.thenational.ae/,The National (UAE),right-center,HIGH
http://www.thenewatlantis.com/,The New Atlantis,right-center,HIGH
https://international.thenewslens.com/,The News Lens,right-center,HIGH
https://www.theobjectivestandard.com,The Objective Standard,right-center,HIGH
http://www.oklahoman.com/live,The Oklahoman,right-center,HIGH
https://www.post-journal.com,The Post-Journal (Jamestown, New York),right-center,HIGH
http://www.pe.com/,The Press-Enterprise,right-center,HIGH
https://www.thequint.com/,The Quint,right-center,MIXED
http://www.thesmokinggun.com/,The Smoking Gun,right-center,HIGH
https://www.thesorrentino.com,The Sorrentino,right-center,MIXED
https://www.spectator.co.uk/,The Spectator (UK),right-center,MOSTLY FACTUAL
https://spectator.us,The Spectator (USA),right-center,HIGH
http://www.spokesman.com/,The Spokesman-Review,right-center,HIGH
https://www.straitstimes.com,The Straits Times,right-center,MOSTLY FACTUAL
https://www.thestreet.com/,TheStreet,right-center,HIGH
https://www.theitem.com/,The Sumter Item,right-center,HIGH
http://www.tennessean.com/,The Tennessean,right-center,HIGH
https://www.thetimesherald.com,The Times Herald (Port Huron),right-center,HIGH
https://timesofindia.indiatimes.com,Times of India,right-center,HIGH
https://www.thetimes.co.uk/,The Times UK and The Sunday Times,right-center,HIGH
https://www.washingtoninstitute.org,Washington Institute for Near East Policy,right-center,MIXED
https://thewest.com.au/,The West Australian,right-center,HIGH
https://www.winchesterstar.com,The Winchester Star,right-center,HIGH
https://www.tnonline.com,Times News (Pennsylvania),right-center,HIGH
https://www.timeslive.co.za/,Times of South Africa (Times Live),right-center,MIXED
http://www.toledoblade.com/,Toledo Blade,right-center,HIGH
http://www.cjonline.com/,Topeka Capital-Journal,right-center,HIGH
http://www.tulsaworld.com/,Tulsa World,right-center,HIGH
http://www.valuewalk.com/,ValueWalk,right-center,HIGH
http://vancouversun.com/,Vancouver Sun,right-center,HIGH
https://www.wsj.com/,Wall Street Journal,right-center,MOSTLY FACTUAL
http://watchdog.org/,Watchdog.org,right-center,MIXED
http://www.rep-am.com/,Waterbury Republican-American,right-center,HIGH
http://www.kansas.com/,Wichita Eagle,right-center,HIGH
https://www.sungazette.com,Williamsport Sun-Gazette,right-center,HIGH
http://windsorstar.com/,Windsor Star,right-center,HIGH
https://cbs12.com,WPEC – CBS12.com,right-center,HIGH
https://yankeeinstitute.org,Yankee Institute for Public Policy,right-center,HIGH
https://www.zebrafactcheck.com,Zebra Fact Check,right-center,HIGH
https://www.whitehouse.gov/1600daily,1600 Daily,right,MOSTLY FACTUAL
https://2ndvote.com/,2ndVote,right,MIXED
https://abort73.com,Abort73,right,MIXED
https://www.academia.org,Accuracy in Academia (AIA),right,MIXED
https://www.aim.org,Accuracy in Media (AIM),right,MIXED
http://www.acting-man.com/,Acting Man,right,MIXED
https://altnewsmedia.net,AltNewsMedia.net,right,HIGH
https://amac.us/,AMAC (Association of Mature American Citizens),right,MIXED
https://www.a1apac.org,America First Action SuperPAC,right,MIXED
https://americarisingpac.org/,America Rising PAC,right,HIGH
https://aclj.org/,American Center for Law and Justice (ACLJ),right,MIXED
https://americanconsequences.com,American Consequences,right,MIXED
https://www.aei.org/,American Enterprise Institute,right,MIXED
https://americansforprosperity.org/,Americans for Prosperity,right,MIXED
https://www.afpc.org/,American Foreign Policy Council (AFPC),right,MOSTLY FACTUAL
https://amgreatness.com,American Greatness,right,MIXED
https://www.alec.org,American Legislative Exchange Council (ALEC),right,MIXED
https://www.americanlibertyreport.com/,American Liberty Report,right,MIXED
https://spectator.org/,American Spectator,right,MIXED
http://www.amimagazine.org/,Ami Magazine,right,MOSTLY FACTUAL
https://www.ammoland.com,Ammoland,right,MOSTLY FACTUAL
https://www.aa.com.tr/en,Anadolu Agency,right,MIXED
https://arizonadailyindependent.com,Arizona Daily Independent,right,MIXED
https://www.armstrongeconomics.com,Armstrong Economics,right,MIXED
http://www.asianews.it/en.html,AsianNews.it,right,MIXED
http://www.aina.org/,Assyrian International News Agency,right,MIXED
http://axiomnewsnetwork.com,Axiom News Network,right,MIXED
https://www.badgerinstitute.org/,The Badger Institute,right,MIXED
https://bearingarms.com/,Bearing Arms,right,MIXED
http://www.beliefnet.com,Beliefnet,right,MIXED
https://www.bizpacreview.com,Bizpac Review,right,MIXED
https://www.blabber.buzz,BlabberBuzz,right,MIXED
https://defensemaven.io/bluelivesmatter/,Blue Lives Matter,right,HIGH
https://boundingintocomics.com,Bounding Into Comics,right,MIXED
https://brexitcentral.com/,BrexitCentral,right,MIXED
https://buzzsawpolitics.com/,Buzzsaw Politics,right,MOSTLY FACTUAL
https://calgarysun.com/,Calgary Sun,right,MOSTLY FACTUAL
https://ca-political.com,Cambridge Analytica,right,MIXED
http://www.campaignlifecoalition.com/,Campaign Life Coalition,right,MIXED
https://www.campusreform.org,Campus Reform,right,MIXED
https://capitalresearch.org/,Capital Research Center,right,MIXED
http://freedomandprosperity.org,Center for Freedom and Prosperity,right,MIXED
http://www.chicksontheright.com/,Chicks on the Right,right,MIXED
http://www.cc.org,Christian Coalition of America (CCA),right,MIXED
https://www.christianheadlines.com/,Christian Headlines,right,MIXED
https://www.christiannewsalerts.com,Christian News Alerts,right,MIXED
http://www.christianpost.com/,Christian Post,right,MIXED
https://www.christiantoday.com/,Christian Today,right,MIXED
https://www.chroniclesmagazine.org/,Chronicles Magazine (Rockford),right,MIXED
https://www.citizenfreepress.com,Citizen Free Press,right,MIXED
http://citizensunited.org/index.aspx,Citizens United,right,MIXED
https://www.city-journal.org,City Journal,right,MOSTLY FACTUAL
https://www.nccivitas.org/,Civitas Institute,right,MIXED
https://www.claremont.org,Claremont Institute,right,MIXED
http://www.colddeadhands.us/,Cold Dead Hands,right,MIXED
https://www.commentarymagazine.com/,Commentary Magazine,right,MOSTLY FACTUAL
http://www.commdiginews.com/,Communities Digital News (CDN),right,MIXED
https://conservativebase.com/,Conservative Base,right,MIXED
http://www.conservativedailynews.com/,Conservative Daily News,right,MIXED
http://www.conservativehq.com/,Conservative HQ,right,MIXED
https://www.conservativeinstitute.org,Conservative Institute,right,MOSTLY FACTUAL
https://conservativeopinion.com/,ConservativeOpinion.com,right,MIXED
https://www.conservativereview.com/,Conservative Review,right,MIXED
https://conservativetoday.com,Conservative Today,right,MIXED
http://cowgernation.com/,Cowger Nation,right,MIXED
https://crimeresearch.org/,Crime Prevention Research Center,right,MIXED
http://www.crisismagazine.com/,Crisis Magazine,right,MIXED
https://dailycaller.com,Daily Caller,right,MIXED
https://www.express.co.uk/,Daily Express,right,MIXED
http://www.thedailyliberator.com/,The Daily Liberator,right,MIXED
http://www.dailysabah.com/,Daily Sabah,right,MIXED
https://www.dailysignal.com/,Daily Signal,right,MOSTLY FACTUAL
http://dailysurge.com/,Daily Surge,right,MIXED
https://www.telegraph.co.uk,Daily Telegraph (UK),right,MIXED
http://www.dcstatesman.com/,DC Statesman,right,MIXED
http://dailytorch.com/,Daily Torch,right,MOSTLY FACTUAL
http://dcwhispers.com/,DC Whispers,right,MIXED
http://debatepost.com/,Debate Post,right,HIGH
https://www.telegraaf.nl/,De Telegraaf,right,MIXED
https://dmlnews.com/,DML News,right,MIXED
http://eagleactionreport.com,Eagle PAC,right,MIXED
https://www.epnewsleader.com/,Eagle Pass News Leader,right,MIXED
http://www.economicpolicyjournal.com,EconomicPolicyJournal.com,right,HIGH
https://www.egypttoday.com,Egypt Today,right,MIXED
https://energycitizens.org/,Energy Citizens,right,MIXED
http://erlc.com/,Ethics & Religious Liberty Commission (ERLC),right,MIXED
http://factsandlogic.org/,Facts and Logic About the Middle East (FLAME),right,MIXED
http://www.faithwire.com,FaithWire,right,MIXED
http://fakehatecrimes.org,Fake Hate Crimes,right,MOSTLY FACTUAL
https://farleftwatch.com,Far Left Watch,right,MIXED
http://federalistpress.com/,Federalist Press,right,MIXED
https://fedsoc.org/,Federalist Society,right,MIXED
http://firstinfreedomdaily.com/,First in Freedom Daily,right,MIXED
https://www.firstthings.com,First Things Magazine,right,MIXED
http://www.defenddemocracy.org,Foundation for Defense of Democracies,right,HIGH
https://www.foxnews.com/,Fox News,right,MIXED
http://www.freerepublic.com,Free Republic,right,MIXED
http://freewestmedia.com/,Free West Media,right,MIXED
http://freedomcrossroads.com/,Freedom Crossroads,right,MIXED
http://www.freedomworks.org/,Freedom Works,right,MIXED
https://www.ff.org,Frontiers of Freedom,right,MIXED
https://ourfutureinamerica.org/,Future in America,right,MIXED
https://www.getreligion.org/,Get Religion,right,MIXED
https://www.gop.com/,GOP.com,right,MIXED
http://www.gopusa.com/,GOPUSA,right,MIXED
http://www.g-a-i.org/,Government Accountability Institute,right,MIXED
https://news.grabien.com/index.php,Grabien News,right,MIXED
https://greatamericanpolitics.com/,Great American Politics,right,MIXED
https://order-order.com,Guido Fawkes,right,MIXED
http://heatst.com/,Heat Street,right,MIXED
https://www.heritage.org,Heritage Foundation,right,MIXED
https://www.hermancain.com/,HermanCain.com,right,MIXED
https://hillarydaily.com/,Hillary Daily,right,MIXED
https://hotair.com,Hot Air,right,MOSTLY FACTUAL
https://www.hudson.org/,Hudson Institute,right,HIGH
http://humanevents.com/,Human Events,right,MIXED
http://ibleedredwhiteblue.com/,I Bleed Red White and Blue,right,MIXED
https://www.illinoispolicy.org/,Illinois Policy Institute,right,HIGH
https://imprimis.hillsdale.edu,Imprimis (Hillsdale College),right,MIXED
https://ijr.com/,Independent Journal Review,right,HIGH
https://www.independentsentinel.com,Independent Sentinel,right,MOSTLY FACTUAL
http://iwf.org/,Independent Women’s Forum (IWF),right,MIXED
https://www.influencewatch.org,Influence Watch,right,HIGH
https://ifstudies.org,Institute for Family Studies,right,MIXED
https://www.intellectualtakeout.org/,Intellectual Takeout,right,MOSTLY FACTUAL
https://www.investors.com/,Investors Business Daily,right,MIXED
http://ipatriot.com,iPatriot,right,MIXED
https://www.jewishpolicycenter.org/,Jewish Policy Center,right,HIGH
http://www.jewishworldreview.com/,Jewish World Review,right,MIXED
https://judicialnetwork.com/,Judicial Crisis Network,right,MIXED
https://kansaspolicy.org,Kansas Policy Institute (KPI),right,MIXED
https://keepandbear.com,Keep and Bear,right,HIGH
http://knoxreport.com/,Knox Report,right,MIXED
https://www.lawenforcementtoday.com/,Law Enforcement Today,right,MIXED
https://legalinsurrection.com,Legal Insurrection,right,HIGH
http://libertyhangout.org/,Liberty Hangout,right,MIXED
http://www.libertyheadlines.com/,Liberty Headlines,right,MIXED
https://www.libertynation.com,Liberty Nation,right,MIXED
http://libertynews.com/,Liberty News,right,MIXED
https://libertytalk.fm/,LibertyTalk.FM,right,MIXED
http://fightpp.org,Life Decisions International,right,MIXED
https://www.lifenews.com/,Life News,right,MIXED
https://www.lifezette.com,LifeZette,right,MIXED
https://loneconservative.com,Lone Conservative,right,MIXED
https://www.louderwithcrowder.com,Louder With Crowder,right,MIXED
https://lozierinstitute.org/,Lozier Institute,right,MIXED
https://www.lyincomey.com/,Lyin’ Comey,right,MIXED
http://www.unionleader.com/,Manchester Union Leader,right,MIXED
https://www.manhattan-institute.org/,Manhattan Institute for Policy Research,right,MIXED
https://www.mediacircus.com/,Media Circus,right,MIXED
https://mediaequalizer.com/,Media Equalizer,right,MIXED
https://www.mrc.org/,Media Research Center (MRC),right,MIXED
http://mediatrackers.org,Media Trackers,right,MIXED
https://www.mercatornet.com,Mercatornet,right,HIGH
https://mises.org/,Mises Institute,right,MIXED
http://www.nationalcenter.org/,National Center for Public Policy Research (NCPPR),right,MIXED
https://www.nationalreview.com,National Review,right,MOSTLY FACTUAL
http://newbostonpost.com,New Boston Post,right,MIXED
http://www.newrevolutionnow.org/,New Revolution Now,right,HIGH
https://www.newsbusters.org/,Newsbusters,right,MIXED
https://www.newsmax.com/,Newsmax,right,MIXED
https://noqreport.com/,NOQ Report,right,MIXED
http://notliberal.com,Not Liberal,right,MIXED
https://www.nraila.org,NRA – Institute for Legislative Action,right,MIXED
https://ntknetwork.com,NTK Network,right,MIXED
https://www.numbersusa.com/,Numbers USA,right,MIXED
http://offendedamerica.com/,Offended America,right,MIXED
https://offgridsurvival.com/,Offgrid Survival,right,MIXED
https://www.oann.com,One America News Network (OAN),right,MIXED
https://www.oneangrygamer.net/,One Angry Gamer,right,MIXED
https://onenewsnow.com,OneNewsNow,right,MIXED
https://www.ontarioproud.ca,Ontario Proud,right,HIGH
http://www.opslens.com/,OpsLens,right,MIXED
https://panampost.com/,PanAm Post,right,HIGH
https://pantsonfirenews.com/,Pants on Fire News,right,NA
https://www.patriotnewsalerts.com,Patriot News Alerts,right,MIXED
http://patriotnewsdaily.com/,Patriot News Daily,right,MIXED
http://patriotretort.com,PatriotRetort.com,right,MIXED
https://www.pluralist.com,Pluralist,right,MOSTLY FACTUAL
http://www.hoover.org/publications/policy-review,Policy Review,right,HIGH
https://www.politicalite.com,Politcalite UK,right,MIXED
http://politichicks.com/,Politichicks,right,MIXED
http://politicsnote.com,PoliticsNote,right,MIXED
http://politifeed.net,Politifeed,right,MIXED
https://politisite.com/,Politisite,right,HIGH
https://www.populistwire.com,Populist Wire,right,MIXED
https://www.powerlineblog.com/,Power Line,right,MIXED
https://www.projectveritas.com,Project Veritas,right,MIXED
http://conservativesus.party,Proud Conservatives,right,MIXED
https://publicinterestlegal.org/,Public Interest Legal Foundation,right,MIXED
https://quadrant.org.au,Quadrant Magazine,right,MIXED
https://www.rd.com,Reader’s Digest,right,MIXED
http://redalertpolitics.com/,Red Alert Politics,right,MIXED
http://www.redflagnews.com/,Red Flag News,right,MIXED
https://regated.com/,Regated News,right,MIXED
https://renewedright.com,RenewedRight.com,right,MIXED
http://www.resistancemedia.org/,Resistance Media,right,MIXED
http://www.restoreamericanglory.com/,Restore American Glory,right,HIGH
https://ricochet.com,Richochet,right,MIXED
https://rightandfree.com/,Right & Free,right,MIXED
http://www.ronpaullibertyreport.com/,Ron Paul Liberty Report,right,MIXED
https://savejersey.com,Save Jersey,right,HIGH
http://www.secureamericanow.org/,Secure America Now,right,MIXED
https://sentinelksmo.org,Sentinel KSMO,right,MIXED
http://silenceisconsent.net/,Silence is Consent,right,MIXED
http://sbgi.net/,Sinclair Broadcast Group,right,MIXED
http://sonorannews.com/,Sonoran News,right,MIXED
https://www.southernpatriotnews.com,Southern Patriot News,right,MOSTLY FACTUAL
http://spiked-online.com/,Spiked Magazine,right,MIXED
http://www.standpointmag.co.uk,Standpoint Magazine,right,MIXED
https://starpolitical.com,Star Political,right,MIXED
http://www.westernjournalism.com/thepoint/,Tea Party News (The Point),right,MIXED
http://www.teapartypatriots.org/,Tea Party Patriots,right,HIGH
http://www.teapartytribune.com/,Tea Party Tribune,right,HIGH
https://tenthamendmentcenter.com,Tenth Amendment Center,right,MIXED
http://www.adelaidenow.com.au/,The Advertiser,right,MIXED
http://www.theamericancause.org/,The American Cause,right,MIXED
https://americanmind.org,The American Mind,right,MIXED
http://theblacksphere.net/,The Blacksphere (Kevin Jackson),right,MIXED
https://www.theblaze.com/,The Blaze,right,MIXED
http://carepublican.com,The California Republican,right,HIGH
https://thecitizenpress.com,The Citizen Press,right,MIXED
https://www.thecollegefix.com/,The College Fix,right,MIXED
https://www.theconservativenut.gop,The Conservative Nut,right,MIXED
https://www.conservativewoman.co.uk,The Conservative Woman,right,MIXED
http://thedailydefender.com/,The Daily Defender,right,MIXED
http://www.dailytelegraph.com.au/,The Daily Telegraph (Australia),right,MIXED
https://www.dailywire.com,The Daily Wire,right,MIXED
https://dc-chronicle.com,The DC Chronicle,right,MIXED
https://www.theepochtimes.com,The Epoch Times,right,MIXED
https://thefederalist.com/,The Federalist,right,MIXED
https://thegreggjarrett.com/,TheGreggJarrett.com,right,MIXED
https://thehayride.com/,The Hayride,right,MIXED
https://theconservativetreehouse.com/,The Last Refuge (Conservative Treehouse),right,MIXED
https://themilreview.com/,The Millennial Review,right,HIGH
https://www.thenewamerican.com/,The New American,right,MIXED
http://newlypress.com,The Newly Press,right,MIXED
https://thenewrevere.com,The New Revere,right,MIXED
http://theohiostar.com/,The Ohio Star,right,MIXED
https://patriotpost.us/,The Patriot Post,right,MIXED
https://www.thepostmillennial.com,The Post Millennial,right,MOSTLY FACTUAL
http://therantidote.com/,The RANTidote,right,MIXED
https://therealstrategy.com/,The Real Strategy,right,MIXED
https://www.rebelnews.com/,Rebel News,right,MIXED
http://theresurgent.com/,The Resurgent,right,MIXED
http://therightscoop.com/,The Right Scoop,right,MIXED
http://www.ronpaulinstitute.org/,The Ron Paul Institute,right,MIXED
https://www.thesun.co.uk/,The Sun,right,MIXED
http://tennesseestar.com/,The Tennessee Star,right,MIXED
http://www.thetruthaboutguns.com/,The Truth About Guns,right,HIGH
https://torontosun.com,Toronto Sun,right,MOSTLY FACTUAL
https://townhall.com/,Townhall,right,MIXED
https://trendingpolitics.com/,Trending Politics,right,MIXED
https://tribunist.com,Tribunist,right,MOSTLY FACTUAL
https://www.trtworld.com,TRT World,right,MIXED
https://twitchy.com,Twitchy,right,MIXED
https://www.unwatch.org,UN Watch,right,MIXED
https://unitynewsnetwork.co.uk,Unity News Network,right,MIXED
https://www.updateamerica.com/,Update America,right,MIXED
http://www.usapoliticstoday.com/,USA Politics Today,right,MIXED
http://ussanews.com,USSA News,right,MIXED
http://vesselnews.io/,Vessel News,right,MIXED
http://www.vivaliberty.com/,VivaLiberty,right,MIXED
https://www.washingtonexaminer.com/,Washington Examiner,right,MIXED
https://freebeacon.com/,Washington Free Beacon,right,MIXED
http://www.weaselzippers.us/,Weasel Zippers,right,MIXED
http://www.weeklystandard.com/,Weekly Standard,right,HIGH
http://www.westernfreepress.com/,Western Free Press,right,MIXED
https://www.westernjournal.com/,Western Journal,right,MIXED
http://www.westmonster.com/,WestMonster,right,MIXED
http://www.whatfinger.com/,Whatfinger,right,MIXED
https://www.whitehouse.gov,Whitehouse.gov,right,MOSTLY FACTUAL
https://world.wng.org/,World Magazine,right,MIXED
https://www.worldtribune.com,World Tribune,right,NA
http://yellowhammernews.com/,YellowHammer News,right,HIGH
https://www.yaf.org,Young America’s Foundation (YAF),right,HIGH
https://www.chicksonright.com/youngconservatives/,Young Conservatives,right,MIXED
http://www.airspacemag.com/,Air & Space Magazine,pro-science,NA
https://allianceforscience.cornell.edu,Alliance for Science,pro-science,HIGH
https://www.aap.org/,American Academy of Pediatrics,pro-science,NA
https://www.aaas.org,American Association for the Advancement of Science (AAAS),pro-science,NA
http://sites.agu.org/,American Geophysical Union (AGU),pro-science,NA
http://www.ajaonline.org/,American Journal of Archaeology,pro-science,NA
https://ajph.aphapublications.org/,American Journal of Public Health (AJPH),pro-science,NA
https://www.aps.org/,American Physical Society (APS),pro-science,NA
http://www.apsa.org/,American Psychoanalytic Association,pro-science,NA
https://www.apa.org/,American Psychological Association (APA),pro-science,HIGH
https://www.americanscientist.org/,American Scientist,pro-science,NA
https://www.adaa.org/,Anxiety and Depression Association of America (ADAA),pro-science,NA
http://www.archaeology.org/,Archaeology Magazine,pro-science,NA
http://www.astronomy.com/,Astronomy Magazine,pro-science,NA
http://www.skeptics.com.au/,Australian Skeptics Inc.,pro-science,HIGH
http://autisticadvocacy.org/,Autistic Self Advocacy Network,pro-science,VERY HIGH
https://www.biomedcentral.com,BioMed Central (BMC),pro-science,NA
https://www.bio.org,Biotechnology Innovation Organization (BIO),pro-science,NA
https://www.cdc.gov/,Centers for Disease Control and Prevention (CDC),pro-science,NA
http://climateactiontracker.org/,Climate Action Tracker,pro-science,NA
http://www.climatecentral.org/,Climate Central,pro-science,NA
http://climatefeedback.org/,Climate Feedback,pro-science,NA
http://www.climatesciencewatch.org,Climate Science and Policy Watch,pro-science,HIGH
http://www.cochrane.org/,Cochrane,pro-science,NA
http://www.csicop.org/,Committee for Skeptical Inquiry,pro-science,NA
https://www.consumerlab.com/,ConsumerLab.com,pro-science,HIGH
http://contrailscience.com/,Contrail Science,pro-science,NA
https://cosmosmagazine.com/,Cosmos Magazine,pro-science,HIGH
http://discovermagazine.com/,Discover Magazine,pro-science,HIGH
http://doubtfulnews.com/,Doubtful News,pro-science,NA
http://earthsky.org/,Earth & Sky,pro-science,HIGH
https://www.earthmagazine.org/,Earth Magazine,pro-science,NA
https://www.edge.org/,Edge Foundation,pro-science,NA
https://www.britannica.com/,Encyclopedia Britannica,pro-science,HIGH
https://www.eurekalert.org,EurekaAlert,pro-science,VERY HIGH
https://www.everydayhealth.com,Everyday Health,pro-science,HIGH
https://examine.com,Examine.com,pro-science,VERY HIGH
https://fas.org/,Federation of American Scientists (FAS),pro-science,NA
https://www.frontiersin.org/,Frontiers Media,pro-science,MIXED
http://journal.frontiersin.org/journal/psychology,Frontiers In Psychology,pro-science,NA
https://futurism.com/,Futurism,pro-science,HIGH
https://www.genengnews.com,Genetic Engineering and Biotechnology News (GEN),pro-science,HIGH
https://www.geneticliteracyproject.org/,Genetic Literacy Project,pro-science,HIGH
https://www.healio.com/,Healio,pro-science,HIGH
https://www.healthaffairs.org,Health Affairs Journal,pro-science,NA
https://www.healthline.com/,HealthLine,pro-science,HIGH
http://www.howstuffworks.com/,HowStuffWorks,pro-science,NA
https://www.insidescience.org,Inside Science,pro-science,HIGH
http://www.iop.org/,Institute of Physics (IOP),pro-science,NA
http://www.irena.org,International Renewable Energy Agency (IRENA),pro-science,NA
https://issues.org/,Issues in Science and Technology,pro-science,HIGH
http://web.randi.org/,James Randi Educational Foundation,pro-science,NA
https://www.hopkinsmedicine.org/,Johns Hopkins Medicine,pro-science,NA
http://www.jstor.org/,JStor,pro-science,NA
https://www.livescience.com/,Live Science,pro-science,HIGH
http://www.mayoclinic.org/,Mayo Clinic,pro-science,NA
http://www.medicaldaily.com/,Medical Daily,pro-science,HIGH
https://www.medicalnewstoday.com,Medical News Today,pro-science,HIGH
http://medicalxpress.com/,Medical Xpress,pro-science,HIGH
http://www.medscape.com/,Medscape,pro-science,NA
http://www.mentaldaily.com,Mental Daily,pro-science,HIGH
https://www.technologyreview.com/,MIT Technology Review,pro-science,NA
https://mosaicscience.com,Mosaic,pro-science,HIGH
https://www.nasa.gov/,NASA,pro-science,NA
http://nationalacademyofsciences.org/,National Academy of Sciences (NAS),pro-science,NA
https://www.ncdc.noaa.gov,National Centers for Environmental Information (NCEI),pro-science,NA
https://www.nationalgeographic.com,National Geographic,pro-science,HIGH
https://www.nih.gov/,National Institutes of Health (NIH),pro-science,NA
http://www.noaa.gov/,National Oceanic and Atmospheric Administration (NOAA),pro-science,NA
